Iteration,Time,Fitness,Best Iteration,Best Fitness
3883,20560.000000,4.000000,2272,4.000000
3890,20560.000000,4.000000,2272,4.000000
3898,20560.000000,4.000000,2272,4.000000
3906,20560.000000,4.000000,2272,4.000000
3914,20560.000000,4.000000,2272,4.000000
3922,20560.000000,4.000000,2272,4.000000
3931,20560.000000,4.000000,2272,4.000000
3939,20560.000000,4.000000,2272,4.000000
3948,20560.000000,4.000000,2272,4.000000
3956,20560.000000,4.000000,2272,4.000000
3962,20560.000000,4.000000,2272,4.000000
3969,20560.000000,4.000000,2272,4.000000
3978,20560.000000,4.000000,2272,4.000000
3985,20560.000000,4.000000,2272,4.000000
3993,20560.000000,4.000000,2272,4.000000
4001,20560.000000,4.000000,2272,4.000000
4008,20560.000000,4.000000,2272,4.000000
4015,20560.000000,4.000000,2272,4.000000
4022,20560.000000,4.000000,2272,4.000000
4030,20560.000000,4.000000,2272,4.000000
4038,20560.000000,4.000000,2272,4.000000
4046,20560.000000,4.000000,2272,4.000000
4054,20560.000000,4.000000,2272,4.000000
4062,20560.000000,4.000000,2272,4.000000
4069,20560.000000,4.000000,2272,4.000000
4076,20560.000000,4.000000,2272,4.000000
4084,20560.000000,4.000000,2272,4.000000
4091,20560.000000,4.000000,2272,4.000000
4100,20560.000000,4.000000,2272,4.000000
4109,20560.000000,4.000000,2272,4.000000
4115,20560.000000,4.000000,2272,4.000000
4124,20560.000000,4.000000,2272,4.000000
4133,20560.000000,4.000000,2272,4.000000
4144,20560.000000,4.000000,2272,4.000000
4152,20560.000000,4.000000,2272,4.000000
4160,20560.000000,4.000000,2272,4.000000
4167,20560.000000,4.000000,2272,4.000000
4175,20560.000000,4.000000,2272,4.000000
4183,20560.000000,4.000000,2272,4.000000
4190,20560.000000,4.000000,2272,4.000000
4198,20560.000000,4.000000,2272,4.000000
4205,20560.000000,4.000000,2272,4.000000
4213,20560.000000,4.000000,2272,4.000000
4219,20560.000000,4.000000,2272,4.000000
4228,20560.000000,4.000000,2272,4.000000
4235,20560.000000,4.000000,2272,4.000000
4242,20560.000000,4.000000,2272,4.000000
4251,20560.000000,4.000000,2272,4.000000
4259,20560.000000,4.000000,2272,4.000000
4267,20560.000000,4.000000,2272,4.000000
4274,20560.000000,4.000000,2272,4.000000
4283,20560.000000,4.000000,2272,4.000000
4290,20560.000000,4.000000,2272,4.000000
4297,20560.000000,4.000000,2272,4.000000
4306,20560.000000,4.000000,2272,4.000000
4315,20560.000000,4.000000,2272,4.000000
4328,20560.000000,4.000000,2272,4.000000
4334,20560.000000,4.000000,2272,4.000000
4343,20560.000000,4.000000,2272,4.000000
4352,20560.000000,4.000000,2272,4.000000
4361,20560.000000,4.000000,2272,4.000000
4369,20560.000000,4.000000,2272,4.000000
4378,20560.000000,4.000000,2272,4.000000
4385,20560.000000,4.000000,2272,4.000000
4394,20560.000000,4.000000,2272,4.000000
4402,20560.000000,4.000000,2272,4.000000
4410,20560.000000,4.000000,2272,4.000000
4419,20560.000000,4.000000,2272,4.000000
4427,20560.000000,4.000000,2272,4.000000
4433,20560.000000,4.000000,2272,4.000000
4441,20560.000000,4.000000,2272,4.000000
4449,20560.000000,4.000000,2272,4.000000
4457,20560.000000,4.000000,2272,4.000000
4466,20560.000000,4.000000,2272,4.000000
4475,20560.000000,4.000000,2272,4.000000
4483,20560.000000,4.000000,2272,4.000000
4493,20560.000000,4.000000,2272,4.000000
4500,20560.000000,4.000000,2272,4.000000
4509,20560.000000,4.000000,2272,4.000000
4517,20560.000000,4.000000,2272,4.000000
4524,20560.000000,4.000000,2272,4.000000
4534,20560.000000,4.000000,2272,4.000000
4541,20560.000000,4.000000,2272,4.000000
4549,20560.000000,4.000000,2272,4.000000
4557,20560.000000,4.000000,2272,4.000000
4564,20560.000000,4.000000,2272,4.000000
4577,20560.000000,4.000000,2272,4.000000
4584,20560.000000,4.000000,2272,4.000000
4592,20560.000000,4.000000,2272,4.000000
4601,20560.000000,4.000000,2272,4.000000
4609,20560.000000,4.000000,2272,4.000000
4616,20560.000000,4.000000,2272,4.000000
4625,20560.000000,4.000000,2272,4.000000
4633,20560.000000,4.000000,2272,4.000000
4641,20560.000000,4.000000,2272,4.000000
4649,20560.000000,4.000000,2272,4.000000
4656,20560.000000,4.000000,2272,4.000000
4665,20560.000000,4.000000,2272,4.000000
4672,20560.000000,4.000000,2272,4.000000
4680,20560.000000,4.000000,2272,4.000000
4687,20560.000000,4.000000,2272,4.000000
4698,20560.000000,4.000000,2272,4.000000
4705,20560.000000,4.000000,2272,4.000000
4712,20560.000000,4.000000,2272,4.000000
4720,20560.000000,4.000000,2272,4.000000
4728,20560.000000,4.000000,2272,4.000000
4735,20560.000000,4.000000,2272,4.000000
