Iteration,Time,Fitness,Best Iteration,Best Fitness
1577,20224.000000,1.000000,711,1.000000
1585,20224.000000,1.000000,711,1.000000
1591,20224.000000,1.000000,711,1.000000
1600,20224.000000,1.000000,711,1.000000
1608,20224.000000,1.000000,711,1.000000
1616,20224.000000,1.000000,711,1.000000
1624,20224.000000,1.000000,711,1.000000
1631,20224.000000,1.000000,711,1.000000
1639,20224.000000,1.000000,711,1.000000
1646,20224.000000,1.000000,711,1.000000
1655,20224.000000,1.000000,711,1.000000
1663,20224.000000,1.000000,711,1.000000
1670,20224.000000,1.000000,711,1.000000
1680,20224.000000,1.000000,711,1.000000
1697,20224.000000,1.000000,711,1.000000
1705,20224.000000,1.000000,711,1.000000
1712,20224.000000,1.000000,711,1.000000
1720,20224.000000,1.000000,711,1.000000
1727,20224.000000,1.000000,711,1.000000
1734,20224.000000,1.000000,711,1.000000
1743,20224.000000,1.000000,711,1.000000
1751,20224.000000,1.000000,711,1.000000
1759,20224.000000,1.000000,711,1.000000
1766,20224.000000,1.000000,711,1.000000
1775,20224.000000,1.000000,711,1.000000
1784,20224.000000,1.000000,711,1.000000
1793,20224.000000,1.000000,711,1.000000
1801,20224.000000,1.000000,711,1.000000
1808,20224.000000,1.000000,711,1.000000
1816,20224.000000,1.000000,711,1.000000
1824,20224.000000,1.000000,711,1.000000
1833,20224.000000,1.000000,711,1.000000
1841,20224.000000,1.000000,711,1.000000
1848,20224.000000,1.000000,711,1.000000
1857,20224.000000,1.000000,711,1.000000
1865,20224.000000,1.000000,711,1.000000
1874,20224.000000,1.000000,711,1.000000
1881,20224.000000,1.000000,711,1.000000
1888,20224.000000,1.000000,711,1.000000
1896,20224.000000,1.000000,711,1.000000
1902,20224.000000,1.000000,711,1.000000
1909,20224.000000,1.000000,711,1.000000
1917,20224.000000,1.000000,711,1.000000
1925,20224.000000,1.000000,711,1.000000
1933,20224.000000,1.000000,711,1.000000
1941,20224.000000,1.000000,711,1.000000
1949,20224.000000,1.000000,711,1.000000
1957,20224.000000,1.000000,711,1.000000
1964,20224.000000,1.000000,711,1.000000
1975,20224.000000,1.000000,711,1.000000
1983,20224.000000,1.000000,711,1.000000
1992,20224.000000,1.000000,711,1.000000
1999,20224.000000,1.000000,711,1.000000
2005,20224.000000,1.000000,711,1.000000
2015,20224.000000,1.000000,711,1.000000
2029,20224.000000,2.000000,2018,2.000000
2036,20224.000000,2.000000,2018,2.000000
2044,20224.000000,2.000000,2018,2.000000
2052,20224.000000,2.000000,2018,2.000000
2060,20224.000000,2.000000,2018,2.000000
2069,20224.000000,2.000000,2018,2.000000
2078,20224.000000,2.000000,2018,2.000000
2087,20224.000000,2.000000,2018,2.000000
2101,20224.000000,2.000000,2018,2.000000
2110,20224.000000,2.000000,2018,2.000000
2119,20224.000000,2.000000,2018,2.000000
2125,20224.000000,2.000000,2018,2.000000
2134,20224.000000,2.000000,2018,2.000000
2142,20224.000000,2.000000,2018,2.000000
2150,20224.000000,2.000000,2018,2.000000
2159,20224.000000,2.000000,2018,2.000000
2168,20224.000000,2.000000,2018,2.000000
2176,20224.000000,2.000000,2018,2.000000
2186,20224.000000,2.000000,2018,2.000000
2195,20224.000000,2.000000,2018,2.000000
2203,20224.000000,2.000000,2018,2.000000
2210,20224.000000,2.000000,2018,2.000000
2217,20224.000000,2.000000,2018,2.000000
2225,20224.000000,2.000000,2018,2.000000
2234,20224.000000,2.000000,2018,2.000000
2243,20224.000000,2.000000,2018,2.000000
2258,20224.000000,2.000000,2018,2.000000
2267,20224.000000,2.000000,2018,2.000000
2274,20224.000000,2.000000,2018,2.000000
2283,20224.000000,2.000000,2018,2.000000
2292,20224.000000,2.000000,2018,2.000000
2301,20224.000000,2.000000,2018,2.000000
2309,20224.000000,2.000000,2018,2.000000
2317,20224.000000,2.000000,2018,2.000000
2325,20224.000000,2.000000,2018,2.000000
2332,20224.000000,2.000000,2018,2.000000
2340,20224.000000,2.000000,2018,2.000000
2348,20224.000000,2.000000,2018,2.000000
2355,20224.000000,2.000000,2018,2.000000
2363,20224.000000,2.000000,2018,2.000000
2372,20224.000000,2.000000,2018,2.000000
2379,20224.000000,2.000000,2018,2.000000
2394,20224.000000,2.000000,2018,2.000000
2402,20224.000000,2.000000,2018,2.000000
2409,20224.000000,2.000000,2018,2.000000
2417,20224.000000,2.000000,2018,2.000000
2425,20224.000000,2.000000,2018,2.000000
2434,20224.000000,2.000000,2018,2.000000
2443,20224.000000,2.000000,2018,2.000000
2450,20224.000000,2.000000,2018,2.000000
2458,20224.000000,2.000000,2018,2.000000
2465,20224.000000,2.000000,2018,2.000000
2473,20224.000000,2.000000,2018,2.000000
2481,20224.000000,2.000000,2018,2.000000
2490,20224.000000,2.000000,2018,2.000000
2499,20224.000000,2.000000,2018,2.000000
2507,20224.000000,2.000000,2018,2.000000
2515,20224.000000,2.000000,2018,2.000000
2526,20224.000000,2.000000,2018,2.000000
2540,20224.000000,2.000000,2018,2.000000
2548,20224.000000,2.000000,2018,2.000000
2563,20224.000000,2.000000,2018,2.000000
2570,20224.000000,2.000000,2018,2.000000
2577,20224.000000,2.000000,2018,2.000000
2586,20224.000000,2.000000,2018,2.000000
2594,20224.000000,2.000000,2018,2.000000
2603,20224.000000,2.000000,2018,2.000000
2611,20224.000000,2.000000,2018,2.000000
2619,20224.000000,2.000000,2018,2.000000
2627,20224.000000,2.000000,2018,2.000000
2635,20224.000000,2.000000,2018,2.000000
2643,20224.000000,2.000000,2018,2.000000
2650,20224.000000,2.000000,2018,2.000000
2659,20224.000000,2.000000,2018,2.000000
2668,20224.000000,2.000000,2018,2.000000
2676,20224.000000,2.000000,2018,2.000000
2683,20224.000000,2.000000,2018,2.000000
2692,20224.000000,4.000000,2691,4.000000
2699,20224.000000,4.000000,2691,4.000000
2706,20224.000000,4.000000,2691,4.000000
2714,20224.000000,4.000000,2691,4.000000
2724,20224.000000,4.000000,2691,4.000000
2731,20224.000000,4.000000,2691,4.000000
2738,20224.000000,4.000000,2691,4.000000
2746,20224.000000,4.000000,2691,4.000000
2753,20224.000000,4.000000,2691,4.000000
2761,20224.000000,4.000000,2691,4.000000
2768,20224.000000,4.000000,2691,4.000000
2775,20224.000000,4.000000,2691,4.000000
2784,20224.000000,4.000000,2691,4.000000
2790,20224.000000,4.000000,2691,4.000000
2798,20224.000000,4.000000,2691,4.000000
2811,20224.000000,4.000000,2691,4.000000
2818,20224.000000,4.000000,2691,4.000000
2826,20224.000000,4.000000,2691,4.000000
2834,20224.000000,4.000000,2691,4.000000
2841,20224.000000,4.000000,2691,4.000000
2849,20224.000000,4.000000,2691,4.000000
2857,20224.000000,4.000000,2691,4.000000
2865,20224.000000,4.000000,2691,4.000000
2871,20224.000000,4.000000,2691,4.000000
2878,20224.000000,4.000000,2691,4.000000
2884,20224.000000,4.000000,2691,4.000000
2892,20224.000000,4.000000,2691,4.000000
2899,20224.000000,4.000000,2691,4.000000
2908,20224.000000,4.000000,2691,4.000000
2916,20224.000000,4.000000,2691,4.000000
2923,20224.000000,4.000000,2691,4.000000
2931,20224.000000,4.000000,2691,4.000000
2938,20224.000000,4.000000,2691,4.000000
2946,20224.000000,4.000000,2691,4.000000
2952,20224.000000,4.000000,2691,4.000000
2958,20224.000000,4.000000,2691,4.000000
2966,20224.000000,4.000000,2691,4.000000
2974,20224.000000,4.000000,2691,4.000000
2981,20224.000000,4.000000,2691,4.000000
2989,20224.000000,4.000000,2691,4.000000
2997,20224.000000,5.000000,2996,5.000000
3005,20224.000000,5.000000,2996,5.000000
3013,20224.000000,5.000000,2996,5.000000
3022,20224.000000,5.000000,2996,5.000000
3030,20224.000000,5.000000,2996,5.000000
3038,20224.000000,5.000000,2996,5.000000
3052,20224.000000,5.000000,2996,5.000000
3059,20224.000000,5.000000,2996,5.000000
3067,20224.000000,5.000000,2996,5.000000
3074,20224.000000,5.000000,2996,5.000000
3082,20224.000000,5.000000,2996,5.000000
3090,20224.000000,5.000000,2996,5.000000
3099,20224.000000,5.000000,2996,5.000000
3106,20224.000000,5.000000,2996,5.000000
3116,20224.000000,5.000000,2996,5.000000
3124,20224.000000,5.000000,2996,5.000000
3133,20224.000000,5.000000,2996,5.000000
3143,20224.000000,5.000000,2996,5.000000
3151,20224.000000,5.000000,2996,5.000000
3159,20224.000000,5.000000,2996,5.000000
3167,20224.000000,5.000000,2996,5.000000
3175,20224.000000,5.000000,2996,5.000000
3184,20224.000000,5.000000,2996,5.000000
3191,20224.000000,5.000000,2996,5.000000
3198,20224.000000,5.000000,2996,5.000000
3213,20224.000000,5.000000,2996,5.000000
3220,20224.000000,5.000000,2996,5.000000
3227,20224.000000,5.000000,2996,5.000000
3236,20224.000000,5.000000,2996,5.000000
3243,20224.000000,5.000000,2996,5.000000
3251,20224.000000,5.000000,2996,5.000000
3257,20224.000000,5.000000,2996,5.000000
3264,20224.000000,5.000000,2996,5.000000
3272,20224.000000,5.000000,2996,5.000000
3281,20224.000000,5.000000,2996,5.000000
3288,20224.000000,5.000000,2996,5.000000
3296,20224.000000,5.000000,2996,5.000000
3304,20224.000000,5.000000,2996,5.000000
3313,20224.000000,5.000000,2996,5.000000
3320,20224.000000,5.000000,2996,5.000000
3327,20224.000000,5.000000,2996,5.000000
3337,20224.000000,5.000000,2996,5.000000
3345,20224.000000,5.000000,2996,5.000000
3355,20224.000000,5.000000,2996,5.000000
3362,20224.000000,5.000000,2996,5.000000
3370,20224.000000,5.000000,2996,5.000000
3378,20224.000000,5.000000,2996,5.000000
3386,20224.000000,5.000000,2996,5.000000
3394,20224.000000,5.000000,2996,5.000000
3403,20224.000000,5.000000,2996,5.000000
3413,20224.000000,5.000000,2996,5.000000
3423,20224.000000,5.000000,2996,5.000000
3431,20224.000000,5.000000,2996,5.000000
3439,20224.000000,5.000000,2996,5.000000
3448,20224.000000,5.000000,2996,5.000000
3455,20224.000000,5.000000,2996,5.000000
3464,20224.000000,5.000000,2996,5.000000
3471,20224.000000,5.000000,2996,5.000000
3480,20224.000000,5.000000,2996,5.000000
3487,20224.000000,5.000000,2996,5.000000
3495,20224.000000,5.000000,2996,5.000000
3504,20224.000000,5.000000,2996,5.000000
3518,20224.000000,5.000000,2996,5.000000
3528,20224.000000,5.000000,2996,5.000000
3536,20224.000000,5.000000,2996,5.000000
3545,20224.000000,5.000000,2996,5.000000
3551,20224.000000,5.000000,2996,5.000000
3559,20224.000000,5.000000,2996,5.000000
3567,20224.000000,5.000000,2996,5.000000
3575,20224.000000,5.000000,2996,5.000000
3584,20224.000000,5.000000,2996,5.000000
3598,20224.000000,5.000000,2996,5.000000
3606,20224.000000,5.000000,2996,5.000000
3613,20224.000000,5.000000,2996,5.000000
3620,20224.000000,5.000000,2996,5.000000
3628,20224.000000,5.000000,2996,5.000000
3635,20224.000000,5.000000,2996,5.000000
3644,20224.000000,5.000000,2996,5.000000
3652,20224.000000,5.000000,2996,5.000000
3661,20224.000000,5.000000,2996,5.000000
3670,20224.000000,5.000000,2996,5.000000
3677,20224.000000,5.000000,2996,5.000000
3685,20224.000000,5.000000,2996,5.000000
3692,20224.000000,5.000000,2996,5.000000
3700,20224.000000,5.000000,2996,5.000000
3707,20224.000000,5.000000,2996,5.000000
3717,20224.000000,5.000000,2996,5.000000
3725,20224.000000,5.000000,2996,5.000000
3733,20224.000000,5.000000,2996,5.000000
3740,20224.000000,5.000000,2996,5.000000
3748,20224.000000,5.000000,2996,5.000000
3756,20224.000000,5.000000,2996,5.000000
3765,20224.000000,5.000000,2996,5.000000
3774,20224.000000,5.000000,2996,5.000000
3781,20224.000000,5.000000,2996,5.000000
3788,20224.000000,5.000000,2996,5.000000
3796,20224.000000,5.000000,2996,5.000000
3805,20224.000000,5.000000,2996,5.000000
3814,20224.000000,5.000000,2996,5.000000
3823,20224.000000,5.000000,2996,5.000000
3830,20224.000000,5.000000,2996,5.000000
3839,20224.000000,5.000000,2996,5.000000
3848,20224.000000,5.000000,2996,5.000000
3862,20224.000000,5.000000,2996,5.000000
3870,20224.000000,5.000000,2996,5.000000
3878,20224.000000,5.000000,2996,5.000000
3887,20224.000000,5.000000,2996,5.000000
3893,20224.000000,5.000000,2996,5.000000
3900,20224.000000,5.000000,2996,5.000000
3908,20224.000000,5.000000,2996,5.000000
3916,20224.000000,5.000000,2996,5.000000
3923,20224.000000,5.000000,2996,5.000000
3936,20224.000000,5.000000,2996,5.000000
3943,20224.000000,5.000000,2996,5.000000
3951,20224.000000,5.000000,2996,5.000000
3958,20224.000000,5.000000,2996,5.000000
3966,20224.000000,5.000000,2996,5.000000
3974,20224.000000,5.000000,2996,5.000000
3982,20224.000000,5.000000,2996,5.000000
3991,20224.000000,5.000000,2996,5.000000
3998,20224.000000,5.000000,2996,5.000000
4005,20224.000000,5.000000,2996,5.000000
4013,20224.000000,5.000000,2996,5.000000
4021,20224.000000,5.000000,2996,5.000000
4029,20224.000000,5.000000,2996,5.000000
4037,20224.000000,5.000000,2996,5.000000
4045,20224.000000,5.000000,2996,5.000000
4052,20224.000000,5.000000,2996,5.000000
4060,20224.000000,5.000000,2996,5.000000
4069,20224.000000,5.000000,2996,5.000000
4076,20224.000000,5.000000,2996,5.000000
4085,20224.000000,5.000000,2996,5.000000
4092,20224.000000,5.000000,2996,5.000000
4099,20224.000000,5.000000,2996,5.000000
4107,20224.000000,5.000000,2996,5.000000
4114,20224.000000,5.000000,2996,5.000000
4123,20224.000000,5.000000,2996,5.000000
4131,20224.000000,5.000000,2996,5.000000
4138,20224.000000,5.000000,2996,5.000000
4145,20224.000000,5.000000,2996,5.000000
4154,20224.000000,5.000000,2996,5.000000
4163,20224.000000,5.000000,2996,5.000000
4171,20224.000000,5.000000,2996,5.000000
4180,20224.000000,5.000000,2996,5.000000
4190,20224.000000,5.000000,2996,5.000000
4198,20224.000000,5.000000,2996,5.000000
4207,20224.000000,5.000000,2996,5.000000
4215,20224.000000,5.000000,2996,5.000000
4223,20224.000000,5.000000,2996,5.000000
4232,20224.000000,5.000000,2996,5.000000
4237,20224.000000,5.000000,2996,5.000000
4247,20224.000000,5.000000,2996,5.000000
4256,20224.000000,5.000000,2996,5.000000
4270,20224.000000,5.000000,2996,5.000000
4278,20224.000000,5.000000,2996,5.000000
4286,20224.000000,5.000000,2996,5.000000
4294,20224.000000,5.000000,2996,5.000000
4302,20224.000000,5.000000,2996,5.000000
4312,20224.000000,5.000000,2996,5.000000
4319,20224.000000,5.000000,2996,5.000000
4328,20224.000000,5.000000,2996,5.000000
4335,20224.000000,5.000000,2996,5.000000
4343,20224.000000,5.000000,2996,5.000000
4351,20224.000000,5.000000,2996,5.000000
4358,20224.000000,5.000000,2996,5.000000
4366,20224.000000,5.000000,2996,5.000000
4373,20224.000000,5.000000,2996,5.000000
4387,20224.000000,5.000000,2996,5.000000
4395,20224.000000,5.000000,2996,5.000000
4403,20224.000000,5.000000,2996,5.000000
4411,20224.000000,5.000000,2996,5.000000
4420,20224.000000,5.000000,2996,5.000000
4428,20224.000000,5.000000,2996,5.000000
4435,20224.000000,5.000000,2996,5.000000
4444,20224.000000,5.000000,2996,5.000000
4452,20224.000000,5.000000,2996,5.000000
4462,20224.000000,5.000000,2996,5.000000
4475,20224.000000,5.000000,2996,5.000000
4483,20224.000000,5.000000,2996,5.000000
4491,20224.000000,5.000000,2996,5.000000
4498,20224.000000,5.000000,2996,5.000000
4507,20224.000000,5.000000,2996,5.000000
4514,20224.000000,5.000000,2996,5.000000
4521,20224.000000,5.000000,2996,5.000000
4528,20224.000000,5.000000,2996,5.000000
4544,20224.000000,5.000000,2996,5.000000
4552,20224.000000,5.000000,2996,5.000000
4560,20224.000000,5.000000,2996,5.000000
4570,20224.000000,5.000000,2996,5.000000
4578,20224.000000,5.000000,2996,5.000000
4585,20224.000000,5.000000,2996,5.000000
4592,20224.000000,5.000000,2996,5.000000
4600,20224.000000,5.000000,2996,5.000000
4609,20224.000000,5.000000,2996,5.000000
4617,20224.000000,5.000000,2996,5.000000
4626,20224.000000,5.000000,2996,5.000000
4634,20224.000000,5.000000,2996,5.000000
4642,20224.000000,5.000000,2996,5.000000
4650,20224.000000,5.000000,2996,5.000000
4657,20224.000000,5.000000,2996,5.000000
4665,20224.000000,5.000000,2996,5.000000
4673,20224.000000,5.000000,2996,5.000000
4682,20224.000000,5.000000,2996,5.000000
4689,20224.000000,5.000000,2996,5.000000
4696,20224.000000,5.000000,2996,5.000000
4703,20224.000000,5.000000,2996,5.000000
4712,20224.000000,5.000000,2996,5.000000
4721,20224.000000,5.000000,2996,5.000000
4737,20224.000000,5.000000,2996,5.000000
4745,20224.000000,5.000000,2996,5.000000
4752,20224.000000,5.000000,2996,5.000000
4761,20224.000000,5.000000,2996,5.000000
4770,20224.000000,5.000000,2996,5.000000
4778,20224.000000,5.000000,2996,5.000000
4786,20224.000000,5.000000,2996,5.000000
4793,20224.000000,5.000000,2996,5.000000
4801,20224.000000,5.000000,2996,5.000000
4808,20224.000000,5.000000,2996,5.000000
4816,20224.000000,5.000000,2996,5.000000
4823,20224.000000,5.000000,2996,5.000000
4831,20224.000000,5.000000,2996,5.000000
4840,20224.000000,5.000000,2996,5.000000
4848,20224.000000,5.000000,2996,5.000000
4857,20224.000000,5.000000,2996,5.000000
4867,20224.000000,5.000000,2996,5.000000
4873,20224.000000,5.000000,2996,5.000000
4882,20224.000000,5.000000,2996,5.000000
4888,20224.000000,5.000000,2996,5.000000
4893,20224.000000,5.000000,2996,5.000000
4902,20224.000000,5.000000,2996,5.000000
4917,20224.000000,5.000000,2996,5.000000
4927,20224.000000,5.000000,2996,5.000000
4935,20224.000000,5.000000,2996,5.000000
4944,20224.000000,5.000000,2996,5.000000
4951,20224.000000,5.000000,2996,5.000000
4959,20224.000000,5.000000,2996,5.000000
4969,20224.000000,5.000000,2996,5.000000
4977,20224.000000,5.000000,2996,5.000000
4986,20224.000000,5.000000,2996,5.000000
4996,20224.000000,5.000000,2996,5.000000
5002,20224.000000,5.000000,2996,5.000000
5012,20224.000000,5.000000,2996,5.000000
5018,20224.000000,5.000000,2996,5.000000
5033,20224.000000,5.000000,2996,5.000000
5041,20224.000000,5.000000,2996,5.000000
5046,20224.000000,5.000000,2996,5.000000
5055,20224.000000,5.000000,2996,5.000000
5063,20224.000000,5.000000,2996,5.000000
5072,20224.000000,5.000000,2996,5.000000
5079,20224.000000,5.000000,2996,5.000000
5086,20224.000000,5.000000,2996,5.000000
5095,20224.000000,5.000000,2996,5.000000
5103,20224.000000,5.000000,2996,5.000000
5111,20224.000000,5.000000,2996,5.000000
5120,20224.000000,5.000000,2996,5.000000
5127,20224.000000,5.000000,2996,5.000000
5136,20224.000000,5.000000,2996,5.000000
5144,20224.000000,5.000000,2996,5.000000
5150,20224.000000,5.000000,2996,5.000000
5159,20224.000000,5.000000,2996,5.000000
5168,20224.000000,5.000000,2996,5.000000
5177,20224.000000,5.000000,2996,5.000000
5185,20224.000000,5.000000,2996,5.000000
5199,20224.000000,5.000000,2996,5.000000
5207,20224.000000,5.000000,2996,5.000000
5214,20224.000000,5.000000,2996,5.000000
5222,20224.000000,5.000000,2996,5.000000
5230,20224.000000,5.000000,2996,5.000000
5237,20224.000000,5.000000,2996,5.000000
5245,20224.000000,5.000000,2996,5.000000
5253,20224.000000,5.000000,2996,5.000000
5260,20224.000000,5.000000,2996,5.000000
5268,20224.000000,5.000000,2996,5.000000
5277,20224.000000,5.000000,2996,5.000000
5287,20224.000000,5.000000,2996,5.000000
5294,20224.000000,5.000000,2996,5.000000
5303,20224.000000,5.000000,2996,5.000000
5312,20224.000000,5.000000,2996,5.000000
5320,20224.000000,5.000000,2996,5.000000
5327,20224.000000,5.000000,2996,5.000000
5336,20224.000000,5.000000,2996,5.000000
5343,20224.000000,5.000000,2996,5.000000
5351,20224.000000,5.000000,2996,5.000000
5358,20224.000000,5.000000,2996,5.000000
5365,20224.000000,5.000000,2996,5.000000
5372,20224.000000,5.000000,2996,5.000000
5380,20224.000000,5.000000,2996,5.000000
5388,20224.000000,5.000000,2996,5.000000
