Iteration,Time,Fitness,Best Iteration,Best Time,Best Fitness
2,0.000000,0,0.000000
64,0.000000,0,0.000000
80,0.000000,0,0.000000
87,0.000000,0,0.000000
94,0.000000,0,0.000000
101,0.000000,0,0.000000
108,0.000000,0,0.000000
115,0.000000,0,0.000000
121,0.000000,0,0.000000
128,0.000000,0,0.000000
136,0.000000,0,0.000000
143,0.000000,0,0.000000
151,0.000000,0,0.000000
158,0.000000,0,0.000000
165,0.000000,0,0.000000
172,0.000000,0,0.000000
178,0.000000,0,0.000000
186,0.000000,0,0.000000
194,0.000000,0,0.000000
201,0.000000,0,0.000000
209,0.000000,0,0.000000
220,0.000000,0,0.000000
228,0.000000,0,0.000000
236,0.000000,0,0.000000
243,0.000000,0,0.000000
250,0.000000,0,0.000000
257,0.000000,0,0.000000
264,0.000000,0,0.000000
271,0.000000,0,0.000000
278,0.000000,0,0.000000
285,0.000000,0,0.000000
292,0.000000,0,0.000000
299,0.000000,0,0.000000
307,0.000000,0,0.000000
313,0.000000,0,0.000000
322,0.000000,0,0.000000
329,0.000000,0,0.000000
336,0.000000,0,0.000000
344,0.000000,0,0.000000
351,0.000000,0,0.000000
358,0.000000,0,0.000000
366,0.000000,0,0.000000
375,0.000000,0,0.000000
382,0.000000,0,0.000000
388,0.000000,0,0.000000
396,0.000000,0,0.000000
403,0.000000,0,0.000000
410,0.000000,0,0.000000
417,0.000000,0,0.000000
425,0.000000,0,0.000000
433,0.000000,0,0.000000
439,0.000000,0,0.000000
446,0.000000,0,0.000000
454,0.000000,0,0.000000
461,0.000000,0,0.000000
468,0.000000,0,0.000000
474,0.000000,0,0.000000
482,0.000000,0,0.000000
491,0.000000,0,0.000000
499,0.000000,0,0.000000
507,0.000000,0,0.000000
514,0.000000,0,0.000000
520,0.000000,0,0.000000
528,0.000000,0,0.000000
536,0.000000,0,0.000000
544,0.000000,0,0.000000
551,0.000000,0,0.000000
559,0.000000,0,0.000000
568,0.000000,0,0.000000
576,0.000000,0,0.000000
584,0.000000,0,0.000000
592,0.000000,0,0.000000
601,0.000000,0,0.000000
609,0.000000,0,0.000000
616,0.000000,0,0.000000
624,0.000000,0,0.000000
631,0.000000,0,0.000000
640,0.000000,0,0.000000
647,0.000000,0,0.000000
654,0.000000,0,0.000000
661,0.000000,0,0.000000
669,0.000000,0,0.000000
677,0.000000,0,0.000000
685,0.000000,0,0.000000
693,0.000000,0,0.000000
701,0.000000,0,0.000000
709,0.000000,0,0.000000
716,0.000000,0,0.000000
725,0.000000,0,0.000000
734,0.000000,0,0.000000
743,0.000000,0,0.000000
750,0.000000,0,0.000000
757,0.000000,0,0.000000
765,0.000000,0,0.000000
772,0.000000,0,0.000000
779,0.000000,0,0.000000
786,0.000000,0,0.000000
792,0.000000,0,0.000000
799,0.000000,0,0.000000
808,0.000000,0,0.000000
816,0.000000,0,0.000000
823,0.000000,0,0.000000
830,0.000000,0,0.000000
837,0.000000,0,0.000000
845,0.000000,0,0.000000
853,0.000000,0,0.000000
861,0.000000,0,0.000000
867,0.000000,0,0.000000
877,0.000000,0,0.000000
884,0.000000,0,0.000000
891,0.000000,0,0.000000
899,0.000000,0,0.000000
906,0.000000,0,0.000000
912,0.000000,0,0.000000
919,0.000000,0,0.000000
927,0.000000,0,0.000000
936,0.000000,0,0.000000
945,0.000000,0,0.000000
954,0.000000,0,0.000000
961,0.000000,0,0.000000
970,0.000000,0,0.000000
979,0.000000,0,0.000000
987,0.000000,0,0.000000
997,0.000000,0,0.000000
1004,0.000000,0,0.000000
1012,0.000000,0,0.000000
1020,0.000000,0,0.000000
1026,1.000000,1021,1.000000
1035,1.000000,1021,1.000000
1042,1.000000,1021,1.000000
1048,1.000000,1021,1.000000
1055,1.000000,1021,1.000000
1063,1.000000,1021,1.000000
1071,2.000000,1064,2.000000
1079,2.000000,1064,2.000000
1085,2.000000,1064,2.000000
1094,2.000000,1064,2.000000
1101,2.000000,1064,2.000000
1109,2.000000,1064,2.000000
1116,2.000000,1064,2.000000
1126,2.000000,1064,2.000000
1132,2.000000,1064,2.000000
1139,2.000000,1064,2.000000
1147,2.000000,1064,2.000000
1156,2.000000,1064,2.000000
1163,2.000000,1064,2.000000
1171,2.000000,1064,2.000000
1178,2.000000,1064,2.000000
1188,2.000000,1064,2.000000
1195,2.000000,1064,2.000000
1204,2.000000,1064,2.000000
1211,2.000000,1064,2.000000
1218,2.000000,1064,2.000000
1226,2.000000,1064,2.000000
1234,2.000000,1064,2.000000
1242,2.000000,1064,2.000000
1250,2.000000,1064,2.000000
1257,2.000000,1064,2.000000
1265,2.000000,1064,2.000000
1272,2.000000,1064,2.000000
1280,2.000000,1064,2.000000
1289,2.000000,1064,2.000000
1297,2.000000,1064,2.000000
1305,2.000000,1064,2.000000
1312,2.000000,1064,2.000000
1321,2.000000,1064,2.000000
1328,2.000000,1064,2.000000
1337,2.000000,1064,2.000000
1343,2.000000,1064,2.000000
1351,2.000000,1064,2.000000
1359,2.000000,1064,2.000000
1366,2.000000,1064,2.000000
1372,2.000000,1064,2.000000
1381,2.000000,1064,2.000000
1388,2.000000,1064,2.000000
1394,2.000000,1064,2.000000
1402,2.000000,1064,2.000000
1410,2.000000,1064,2.000000
1418,2.000000,1064,2.000000
1425,2.000000,1064,2.000000
1432,2.000000,1064,2.000000
1440,2.000000,1064,2.000000
1448,2.000000,1064,2.000000
1455,2.000000,1064,2.000000
1463,2.000000,1064,2.000000
1470,2.000000,1064,2.000000
1477,2.000000,1064,2.000000
1484,2.000000,1064,2.000000
1490,2.000000,1064,2.000000
1497,2.000000,1064,2.000000
1506,2.000000,1064,2.000000
1515,2.000000,1064,2.000000
1525,2.000000,1064,2.000000
1533,2.000000,1064,2.000000
1541,2.000000,1064,2.000000
1548,2.000000,1064,2.000000
1555,2.000000,1064,2.000000
1561,2.000000,1064,2.000000
1569,2.000000,1064,2.000000
1578,2.000000,1064,2.000000
1586,2.000000,1064,2.000000
1594,2.000000,1064,2.000000
1602,2.000000,1064,2.000000
1609,2.000000,1064,2.000000
1617,2.000000,1064,2.000000
1624,2.000000,1064,2.000000
1629,2.000000,1064,2.000000
1637,2.000000,1064,2.000000
1645,2.000000,1064,2.000000
1654,2.000000,1064,2.000000
1661,2.000000,1064,2.000000
1670,2.000000,1064,2.000000
1677,2.000000,1064,2.000000
1684,2.000000,1064,2.000000
1694,2.000000,1064,2.000000
1702,2.000000,1064,2.000000
1709,2.000000,1064,2.000000
1717,2.000000,1064,2.000000
1725,2.000000,1064,2.000000
1732,2.000000,1064,2.000000
1740,2.000000,1064,2.000000
1749,2.000000,1064,2.000000
1757,2.000000,1064,2.000000
1766,2.000000,1064,2.000000
1774,2.000000,1064,2.000000
1783,2.000000,1064,2.000000
1791,2.000000,1064,2.000000
1798,2.000000,1064,2.000000
1806,2.000000,1064,2.000000
1815,2.000000,1064,2.000000
1823,2.000000,1064,2.000000
1830,2.000000,1064,2.000000
1838,2.000000,1064,2.000000
1845,2.000000,1064,2.000000
1853,2.000000,1064,2.000000
1862,2.000000,1064,2.000000
1871,2.000000,1064,2.000000
1880,2.000000,1064,2.000000
1888,2.000000,1064,2.000000
1897,2.000000,1064,2.000000
1906,2.000000,1064,2.000000
1914,2.000000,1064,2.000000
1922,2.000000,1064,2.000000
1930,2.000000,1064,2.000000
1937,2.000000,1064,2.000000
