Iteration,Time,Fitness,Best Iteration,Best Time,Best Fitness
46,0.000000,0,0.000000
67,0.000000,0,0.000000
78,0.000000,0,0.000000
86,0.000000,0,0.000000
92,0.000000,0,0.000000
99,0.000000,0,0.000000
106,0.000000,0,0.000000
113,0.000000,0,0.000000
120,0.000000,0,0.000000
127,0.000000,0,0.000000
134,0.000000,0,0.000000
145,0.000000,0,0.000000
153,0.000000,0,0.000000
160,0.000000,0,0.000000
168,0.000000,0,0.000000
174,0.000000,0,0.000000
180,0.000000,0,0.000000
188,0.000000,0,0.000000
195,0.000000,0,0.000000
202,0.000000,0,0.000000
210,0.000000,0,0.000000
217,0.000000,0,0.000000
224,0.000000,0,0.000000
231,0.000000,0,0.000000
238,0.000000,0,0.000000
245,0.000000,0,0.000000
252,0.000000,0,0.000000
260,0.000000,0,0.000000
266,0.000000,0,0.000000
274,0.000000,0,0.000000
280,0.000000,0,0.000000
288,0.000000,0,0.000000
294,0.000000,0,0.000000
301,0.000000,0,0.000000
308,0.000000,0,0.000000
314,0.000000,0,0.000000
321,0.000000,0,0.000000
327,0.000000,0,0.000000
333,0.000000,0,0.000000
341,0.000000,0,0.000000
349,0.000000,0,0.000000
356,0.000000,0,0.000000
363,0.000000,0,0.000000
370,0.000000,0,0.000000
378,0.000000,0,0.000000
385,0.000000,0,0.000000
392,0.000000,0,0.000000
399,0.000000,0,0.000000
407,0.000000,0,0.000000
416,0.000000,0,0.000000
430,0.000000,0,0.000000
443,0.000000,0,0.000000
449,0.000000,0,0.000000
456,0.000000,0,0.000000
463,0.000000,0,0.000000
470,0.000000,0,0.000000
476,0.000000,0,0.000000
483,0.000000,0,0.000000
490,0.000000,0,0.000000
497,0.000000,0,0.000000
503,0.000000,0,0.000000
511,0.000000,0,0.000000
518,0.000000,0,0.000000
525,0.000000,0,0.000000
532,0.000000,0,0.000000
540,0.000000,0,0.000000
548,0.000000,0,0.000000
555,0.000000,0,0.000000
563,0.000000,0,0.000000
571,0.000000,0,0.000000
579,0.000000,0,0.000000
586,0.000000,0,0.000000
593,0.000000,0,0.000000
600,0.000000,0,0.000000
607,0.000000,0,0.000000
614,0.000000,0,0.000000
620,0.000000,0,0.000000
628,0.000000,0,0.000000
636,0.000000,0,0.000000
642,0.000000,0,0.000000
649,0.000000,0,0.000000
656,0.000000,0,0.000000
662,0.000000,0,0.000000
669,0.000000,0,0.000000
676,0.000000,0,0.000000
684,0.000000,0,0.000000
691,0.000000,0,0.000000
698,0.000000,0,0.000000
705,0.000000,0,0.000000
712,0.000000,0,0.000000
720,0.000000,0,0.000000
728,0.000000,0,0.000000
734,0.000000,0,0.000000
742,0.000000,0,0.000000
749,0.000000,0,0.000000
756,0.000000,0,0.000000
762,0.000000,0,0.000000
769,0.000000,0,0.000000
777,0.000000,0,0.000000
783,0.000000,0,0.000000
790,0.000000,0,0.000000
798,0.000000,0,0.000000
805,0.000000,0,0.000000
813,0.000000,0,0.000000
820,0.000000,0,0.000000
828,0.000000,0,0.000000
836,0.000000,0,0.000000
844,0.000000,0,0.000000
851,0.000000,0,0.000000
857,0.000000,0,0.000000
863,0.000000,0,0.000000
869,0.000000,0,0.000000
877,0.000000,0,0.000000
884,0.000000,0,0.000000
891,0.000000,0,0.000000
898,0.000000,0,0.000000
904,0.000000,0,0.000000
911,0.000000,0,0.000000
919,0.000000,0,0.000000
927,0.000000,0,0.000000
935,0.000000,0,0.000000
942,0.000000,0,0.000000
949,0.000000,0,0.000000
957,0.000000,0,0.000000
964,0.000000,0,0.000000
971,0.000000,0,0.000000
979,0.000000,0,0.000000
986,0.000000,0,0.000000
993,0.000000,0,0.000000
1000,0.000000,0,0.000000
1008,0.000000,0,0.000000
1015,0.000000,0,0.000000
1022,0.000000,0,0.000000
1029,0.000000,0,0.000000
1035,0.000000,0,0.000000
1043,0.000000,0,0.000000
1050,0.000000,0,0.000000
1058,0.000000,0,0.000000
1065,0.000000,0,0.000000
1072,0.000000,0,0.000000
1079,0.000000,0,0.000000
1086,0.000000,0,0.000000
1093,0.000000,0,0.000000
1101,0.000000,0,0.000000
1108,0.000000,0,0.000000
1115,0.000000,0,0.000000
1122,0.000000,0,0.000000
1130,0.000000,0,0.000000
1137,0.000000,0,0.000000
1144,0.000000,0,0.000000
1152,0.000000,0,0.000000
1159,0.000000,0,0.000000
1166,0.000000,0,0.000000
1175,0.000000,0,0.000000
1182,0.000000,0,0.000000
1189,0.000000,0,0.000000
1196,0.000000,0,0.000000
1204,0.000000,0,0.000000
1212,0.000000,0,0.000000
1220,0.000000,0,0.000000
1228,0.000000,0,0.000000
1235,0.000000,0,0.000000
1242,0.000000,0,0.000000
1249,0.000000,0,0.000000
1256,0.000000,0,0.000000
1264,0.000000,0,0.000000
1271,0.000000,0,0.000000
1278,0.000000,0,0.000000
1285,0.000000,0,0.000000
1294,0.000000,0,0.000000
1301,0.000000,0,0.000000
1309,0.000000,0,0.000000
1316,0.000000,0,0.000000
1324,0.000000,0,0.000000
1333,0.000000,0,0.000000
1339,0.000000,0,0.000000
1347,0.000000,0,0.000000
1355,0.000000,0,0.000000
1362,0.000000,0,0.000000
1369,0.000000,0,0.000000
1375,0.000000,0,0.000000
1383,0.000000,0,0.000000
1391,0.000000,0,0.000000
1397,0.000000,0,0.000000
1403,0.000000,0,0.000000
1410,0.000000,0,0.000000
1417,0.000000,0,0.000000
1425,0.000000,0,0.000000
1432,0.000000,0,0.000000
1438,0.000000,0,0.000000
1445,0.000000,0,0.000000
1452,0.000000,0,0.000000
1459,0.000000,0,0.000000
1465,0.000000,0,0.000000
1473,0.000000,0,0.000000
1481,0.000000,0,0.000000
1490,0.000000,0,0.000000
1497,0.000000,0,0.000000
1505,0.000000,0,0.000000
1512,0.000000,0,0.000000
1519,0.000000,0,0.000000
1526,0.000000,0,0.000000
1534,0.000000,0,0.000000
1541,0.000000,0,0.000000
1548,0.000000,0,0.000000
1557,0.000000,0,0.000000
1565,0.000000,0,0.000000
1573,0.000000,0,0.000000
1580,0.000000,0,0.000000
1587,0.000000,0,0.000000
1594,0.000000,0,0.000000
1601,0.000000,0,0.000000
1607,0.000000,0,0.000000
1615,0.000000,0,0.000000
1621,0.000000,0,0.000000
1629,0.000000,0,0.000000
1635,0.000000,0,0.000000
1641,0.000000,0,0.000000
1648,0.000000,0,0.000000
1656,0.000000,0,0.000000
1665,0.000000,0,0.000000
1671,0.000000,0,0.000000
1679,0.000000,0,0.000000
1686,0.000000,0,0.000000
1694,0.000000,0,0.000000
1703,0.000000,0,0.000000
1711,0.000000,0,0.000000
1717,0.000000,0,0.000000
1723,0.000000,0,0.000000
1730,0.000000,0,0.000000
1736,0.000000,0,0.000000
1745,0.000000,0,0.000000
1753,0.000000,0,0.000000
1759,0.000000,0,0.000000
1766,0.000000,0,0.000000
1774,0.000000,0,0.000000
1782,0.000000,0,0.000000
1789,0.000000,0,0.000000
1797,0.000000,0,0.000000
1805,0.000000,0,0.000000
1812,0.000000,0,0.000000
