Iteration,Time,Fitness,Best Iteration,Best Time,Best Fitness
8,455.000000,8,455.000000
19,460.000000,18,460.000000
27,465.000000,27,465.000000
35,466.000000,30,466.000000
42,469.000000,42,469.000000
49,471.000000,45,471.000000
56,474.000000,56,474.000000
64,477.000000,64,477.000000
70,480.000000,70,480.000000
79,485.000000,79,485.000000
86,487.000000,85,487.000000
94,490.000000,94,490.000000
101,494.000000,99,494.000000
109,499.000000,108,499.000000
117,504.000000,117,504.000000
125,508.000000,125,508.000000
133,514.000000,133,514.000000
141,516.000000,141,516.000000
148,518.000000,148,518.000000
156,520.000000,154,520.000000
164,522.000000,163,522.000000
171,525.000000,169,525.000000
179,529.000000,179,529.000000
185,530.000000,182,530.000000
193,532.000000,192,532.000000
200,535.000000,197,535.000000
207,538.000000,207,538.000000
215,542.000000,215,542.000000
222,545.000000,219,545.000000
231,551.000000,231,551.000000
239,556.000000,239,556.000000
247,559.000000,243,559.000000
255,562.000000,254,562.000000
262,565.000000,262,565.000000
270,569.000000,269,569.000000
278,575.000000,278,575.000000
285,577.000000,284,577.000000
293,581.000000,289,581.000000
