Iteration,Time,Fitness,Best Iteration,Best Time,Best Fitness
0,448.000000,0,448.000000
10,452.000000,8,452.000000
18,457.000000,16,457.000000
26,461.000000,26,461.000000
35,465.000000,35,465.000000
44,470.000000,42,470.000000
50,472.000000,50,472.000000
57,473.000000,54,473.000000
65,476.000000,65,476.000000
73,482.000000,72,482.000000
81,486.000000,81,486.000000
88,488.000000,88,488.000000
96,493.000000,96,493.000000
104,498.000000,104,498.000000
112,500.000000,109,500.000000
120,503.000000,117,503.000000
127,507.000000,127,507.000000
133,511.000000,132,511.000000
140,515.000000,140,515.000000
148,517.000000,146,517.000000
156,521.000000,155,521.000000
164,525.000000,164,525.000000
172,529.000000,171,529.000000
179,533.000000,177,533.000000
186,537.000000,186,537.000000
193,542.000000,193,542.000000
200,545.000000,200,545.000000
206,548.000000,206,548.000000
214,550.000000,210,550.000000
222,553.000000,221,553.000000
228,555.000000,228,555.000000
238,559.000000,237,559.000000
245,560.000000,244,560.000000
252,565.000000,252,565.000000
262,569.000000,259,569.000000
270,575.000000,270,575.000000
278,576.000000,275,576.000000
286,579.000000,285,579.000000
294,582.000000,292,582.000000
