Iteration,Time,Fitness,Best Iteration,Best Time,Best Fitness
0,448.000000,0,448.000000
17,459.000000,17,459.000000
29,469.000000,29,469.000000
40,475.000000,39,475.000000
47,481.000000,47,481.000000
54,482.000000,50,482.000000
61,487.000000,60,487.000000
69,491.000000,69,491.000000
76,494.000000,75,494.000000
84,499.000000,84,499.000000
90,503.000000,88,503.000000
98,507.000000,97,507.000000
105,512.000000,105,512.000000
111,515.000000,110,515.000000
119,519.000000,119,519.000000
127,524.000000,127,524.000000
134,528.000000,133,528.000000
141,533.000000,141,533.000000
148,534.000000,144,534.000000
155,535.000000,151,535.000000
162,536.000000,161,536.000000
168,537.000000,163,537.000000
175,540.000000,175,540.000000
182,543.000000,181,543.000000
188,545.000000,186,545.000000
194,547.000000,192,547.000000
202,548.000000,199,548.000000
209,552.000000,207,552.000000
216,556.000000,216,556.000000
223,559.000000,223,559.000000
231,564.000000,231,564.000000
239,569.000000,239,569.000000
245,572.000000,244,572.000000
252,575.000000,249,575.000000
259,579.000000,258,579.000000
266,584.000000,266,584.000000
273,588.000000,272,588.000000
281,591.000000,280,591.000000
288,593.000000,285,593.000000
294,596.000000,293,596.000000
