Iteration,Time,Fitness,Best Iteration,Best Time,Best Fitness
0,47739.502498,0,47739.502498
9,46984.535777,6,46984.535777
16,46127.656679,15,46127.656679
26,45362.928507,26,45362.928507
33,44852.076933,31,44852.076933
40,43266.271430,40,43266.271430
47,41931.562812,47,41931.562812
53,41233.599005,53,41233.599005
60,39776.269985,56,39776.269985
67,39435.015335,64,39435.015335
73,39012.452441,71,39012.452441
80,38922.565283,80,38922.565283
88,38515.298515,87,38515.298515
96,37887.165966,96,37887.165966
102,37117.504987,101,37117.504987
110,36287.115241,104,36287.115241
117,36086.482069,114,36086.482069
124,36086.482069,114,36086.482069
132,36023.387699,127,36023.387699
139,35688.868568,138,35688.868568
146,35478.680045,145,35478.680045
154,35362.475689,148,35362.475689
162,35339.038853,160,35339.038853
168,35311.975372,164,35311.975372
176,35298.896361,171,35298.896361
183,34714.211029,182,34714.211029
190,34644.158139,186,34644.158139
197,34644.158139,186,34644.158139
