Iteration,Time,Fitness,Best Iteration,Best Time,Best Fitness
0,449.000000,0,449.000000
21,458.000000,20,458.000000
29,460.000000,26,460.000000
37,463.000000,35,463.000000
45,469.000000,44,469.000000
54,474.000000,54,474.000000
63,477.000000,62,477.000000
72,482.000000,70,482.000000
79,487.000000,79,487.000000
88,494.000000,88,494.000000
95,497.000000,92,497.000000
103,501.000000,103,501.000000
111,507.000000,111,507.000000
119,510.000000,119,510.000000
127,516.000000,127,516.000000
134,521.000000,134,521.000000
142,525.000000,140,525.000000
151,530.000000,151,530.000000
158,534.000000,157,534.000000
168,538.000000,167,538.000000
175,542.000000,175,542.000000
184,547.000000,184,547.000000
194,552.000000,193,552.000000
201,556.000000,199,556.000000
209,558.000000,207,558.000000
217,563.000000,217,563.000000
226,569.000000,226,569.000000
234,574.000000,234,574.000000
240,576.000000,240,576.000000
248,578.000000,242,578.000000
256,582.000000,254,582.000000
265,588.000000,265,588.000000
275,593.000000,275,593.000000
283,597.000000,282,597.000000
289,602.000000,289,602.000000
297,604.000000,295,604.000000
304,608.000000,304,608.000000
311,609.000000,309,609.000000
318,613.000000,317,613.000000
326,616.000000,326,616.000000
336,622.000000,336,622.000000
348,628.000000,348,628.000000
355,629.000000,352,629.000000
360,631.000000,359,631.000000
367,632.000000,362,632.000000
375,635.000000,374,635.000000
382,637.000000,380,637.000000
391,641.000000,390,641.000000
398,644.000000,397,644.000000
405,645.000000,400,645.000000
412,645.000000,400,645.000000
419,645.000000,400,645.000000
426,648.000000,425,648.000000
433,651.000000,433,651.000000
440,652.000000,439,652.000000
448,654.000000,447,654.000000
456,658.000000,456,658.000000
464,664.000000,463,664.000000
470,664.000000,463,664.000000
478,664.000000,463,664.000000
485,666.000000,484,666.000000
494,668.000000,493,668.000000
501,669.000000,498,669.000000
509,671.000000,503,671.000000
517,674.000000,514,674.000000
524,677.000000,523,677.000000
530,678.000000,528,678.000000
538,681.000000,535,681.000000
546,686.000000,546,686.000000
554,689.000000,553,689.000000
562,689.000000,553,689.000000
571,694.000000,571,694.000000
578,698.000000,578,698.000000
587,700.000000,587,700.000000
596,702.000000,592,702.000000
605,706.000000,603,706.000000
613,711.000000,613,711.000000
620,712.000000,617,712.000000
626,715.000000,626,715.000000
634,717.000000,629,717.000000
641,718.000000,636,718.000000
647,721.000000,645,721.000000
655,721.000000,645,721.000000
663,723.000000,660,723.000000
672,725.000000,670,725.000000
681,726.000000,675,726.000000
688,727.000000,683,727.000000
