Iteration,Time,Fitness,Best Iteration,Best Time,Best Fitness
0,448.000000,0,448.000000
13,453.000000,11,453.000000
19,456.000000,18,456.000000
30,461.000000,29,461.000000
37,467.000000,37,467.000000
44,472.000000,44,472.000000
51,477.000000,50,477.000000
59,481.000000,59,481.000000
67,486.000000,65,486.000000
75,489.000000,72,489.000000
83,493.000000,83,493.000000
90,495.000000,87,495.000000
98,498.000000,98,498.000000
105,502.000000,105,502.000000
113,508.000000,112,508.000000
121,512.000000,121,512.000000
136,518.000000,134,518.000000
142,521.000000,141,521.000000
150,526.000000,150,526.000000
157,527.000000,154,527.000000
162,529.000000,162,529.000000
168,533.000000,168,533.000000
176,535.000000,174,535.000000
183,538.000000,183,538.000000
190,541.000000,190,541.000000
197,546.000000,195,546.000000
205,549.000000,200,549.000000
214,555.000000,213,555.000000
221,560.000000,219,560.000000
231,565.000000,231,565.000000
242,569.000000,242,569.000000
250,571.000000,250,571.000000
257,575.000000,256,575.000000
263,579.000000,263,579.000000
271,583.000000,269,583.000000
279,588.000000,279,588.000000
286,589.000000,280,589.000000
294,593.000000,294,593.000000
302,596.000000,302,596.000000
309,599.000000,309,599.000000
316,603.000000,316,603.000000
322,606.000000,321,606.000000
329,609.000000,329,609.000000
337,612.000000,337,612.000000
344,614.000000,344,614.000000
352,620.000000,352,620.000000
361,622.000000,355,622.000000
370,628.000000,370,628.000000
378,631.000000,377,631.000000
386,635.000000,386,635.000000
393,636.000000,388,636.000000
401,640.000000,401,640.000000
409,641.000000,406,641.000000
416,645.000000,416,645.000000
424,651.000000,424,651.000000
431,655.000000,429,655.000000
439,657.000000,438,657.000000
448,661.000000,447,661.000000
456,662.000000,452,662.000000
464,665.000000,462,665.000000
471,666.000000,469,666.000000
479,668.000000,479,668.000000
487,670.000000,486,670.000000
495,674.000000,494,674.000000
502,676.000000,498,676.000000
510,680.000000,509,680.000000
519,683.000000,518,683.000000
527,687.000000,527,687.000000
535,688.000000,529,688.000000
543,690.000000,543,690.000000
550,690.000000,543,690.000000
558,691.000000,555,691.000000
566,692.000000,562,692.000000
573,695.000000,572,695.000000
582,697.000000,581,697.000000
